user_id	timestamp	action_type	poi_id	geographic_id	administrative_region_id	weather	travel_mode	via_poi_id
47	1518143357	2	4135401	111285	1551	2	4	
47	1518171851	2	4135401	111285	1551	2	4	
47	1518185766	2	4135401	11575441	1551	2	4	
47	1518480421	2	721210	111285	1551	2	4	
47	1953656721	2	5231929	45655535	1551	2	4	
47	2015524167	2	2974024	38585610	1551	2	4	
47	2015525167	3	2974024	38585610	1551	2	4	
47	2301058000	1	5696999	51996522	1551	14		
47	2333375883	2	6922388	111285	1551	9	4	
47	2366951000	1	6922388	52181843	1551	2		
47	2366954864	2	6922388	52181843	1551	2	4	
47	2367080000	1	6922388	42522708	1551	2		
47	2367083683	2	6922388	42522708	1551	2	4	
47	2367121000	1	6922388	42522708	1551	2		
47	2367124931	2	6922388	42522708	1551	2	4	
47	2367131755	2	6922388	42522708	1551	2	4	
47	2367581126	2	6922388	14676797	1551	2	4	
47	2367592000	1	6922388	14676797	1551	2		
47	2367697752	2	6922388	30820172	1551	9	4	
47	2369420610	2	5231929	16905743	836	9	4	
47	2619343881	3	2974024	111285	1551	9	4	
47	3265099000	1	6132321	28793975	1752	9		
47	3265104001	2	6132321	28793975	1752	9	4	
47	3265105001	3	6132321	28793975	1752	9	4	
47	4380452329	2	3478191	26710513	1551	2	4	
47	4381160202	3	3478191	26710513	1551	2	0	
47	4448917506	2	4847931	42153472	1551	9	4	
47	4477794000	1	4847931	45655535	1551	9		
47	4496623379	3	4002922	42118986	1752	9	4	
47	5151000910	2	6830731	13036263	1752	9	1	
47	5151001910	3	6830731	13036263	1752	9	1	
47	5152014347	2	6132321	32589756	1752	9	4	
47	5152018000	2	6132321	32589756	1752	9	2	
47	5794469563	2	7153417	111285	1551	2	4	
47	6205869025	2	6452868	45655535	1551	9	4	
47	6265520000	1	1385474	111285	1551	9		
47	7236019000	1	6132321	111285	1551	2		
47	7236023224	2	6132321	111285	1551	2	4	
47	7236024224	3	6132321	111285	1551	2	4	
47	7537600263	2	6680283	48942304	1260	9	4	
47	7539467409	2	6132321	14295278	1915	9	4	
47	7539468409	3	6132321	14295278	1915	9	4	
48	5058128000	2	6083798	24793635	836	9	5	
48	6197605000	2	3591433	22276042	3142	14	2	
48	6197737000	2	3591433	22276042	3142	14	2	
48	6203293505	2	3927033	34945334	1802	2	4	
48	6203296575	2	3927033	34945334	1802	2	1	
48	6253512000	2	3914834	34945334	1802	14	2	
48	6253544000	2	3914834	34945334	1802	14	2	
48	6352835000	1	1587232	47051380	1802	6		
48	6352844000	2	1587232	34945334	1802	6	2	
48	6352852703	2	1587232	34945334	1802	6	4	
48	6352858000	2	1587232	34945334	1802	6	5	
48	6352880000	2	1587232	34945334	1802	6	2	
49	6616659316	2	6591846	14957858	1127	14	4	
49	6706826669	2	27811	34945334	1802	14	1	
49	6706836556	2	27811	34945334	1802	14	4	
49	6707089000	1	7112358	34945334	1802	14		
49	6707092670	2	7112358	16083780	1802	14	1	
49	6707093670	3	7112358	16083780	1802	14	1	
49	6708267399	3	7112358	39298503	1802	14	1	
49	6708610878	2	7112358	39298503	1802	14	1	
49	6710290687	3	7112358	10393381	1802	14	1	
49	6712708112	2	6620304	34945334	1802	14	4	
49	6712708269	2	6620304	34945334	1802	14	4	
49	6712743000	2	6591846	34945334	1802	14	2	
49	6713055000	2	6591846	34945334	1802	14	2	
49	6713503000	1	4580221	16083780	1802	14		
49	6713507000	2	4580221	16083780	1802	14	2	
49	6715947884	2	6591846	16083780	1802	14	1	
49	6715951124	2	6591846	16083780	1802	14	1	
49	6715977000	1	2804754	16083780	1802	14		
49	6715980155	2	2804754	16083780	1802	14	1	
49	6734855653	2	6591846	34945334	1802	14	1	
49	6734878000	1	4580221	34945334	1802	14		
49	6776350334	2	6347826	2275896	1802	14	1	
49	6779400309	3	2804754	2275896	1802	14	1	
49	6784800092	2	1404418	2275896	1802	2	1	
49	6785237716	2	1404418	2275896	1802	14	1	
49	6795536000	2	5766436	45075436	1802	2	2	
49	6795554898	2	5766436	45075436	1802	2	1	
49	6795555898	3	5766436	45075436	1802	2	1	
49	6800962930	2	3473731	27170356	3142	2	1	
49	6805387000	1	1188694	34945334	1802	14		
49	6815709000	2	6175772	34945334	1802	14	2	
49	6815773000	2	1346587	34945334	1802	14	2	
49	6816231000	1	4580221	34945334	1802	14		
49	6816504000	1	225981	34945334	1802	14		
49	6857196000	2	6927967	34450291	1127	14	2	
49	6857895000	2	5383588	10998247	2199	14	2	
49	6860213974	3	5383588	2608370	1127	2	1	
49	6860319556	2	5383588	2608370	1127	2	4	
49	6860333734	3	6927967	2608370	1127	2	1	
49	6863674632	2	6175772	2608370	1127	2	1	
49	6864464729	2	6175772	50835057	1127	2	1	
49	6867629000	2	6261648	50835057	1127	14	2	
49	6870377626	2	6261648	2007441	1802	14	4	
49	6870377736	2	6261648	2007441	1802	14	4	
49	6870389727	2	2293398	2007441	1802	14	1	
49	6875632090	2	3726079	20236941	1802	14	1	
49	6878074000	2	3036689	47051380	1802	14	2	
49	6886409000	3	1346587	34945334	1802	14	2	
49	6887083000	2	1346587	34945334	1802	14	2	
49	6888904323	2	1346587	14957858	1127	14	1	
50	5728377965	2	1742295	32949013	2430	14	1	
50	5792159857	2	3438503	32949013	2430	2	1	
50	5850917501	2	3391589	32949013	2430	9	4	
50	5850918501	3	3391589	32949013	2430	9	4	
51	115505641	2	4951395	34109668	353	9		
51	388809998	2	2638992	18923139	1241	14	4	
51	388818288	2	3413533	25001440	1241	14	4	
51	478265421	2	4738938	16702181	3188	14		
51	478274112	2	5871451	19886875	2914	14		
51	478274741	2	5871451	19886875	2914	14	4	
51	478343540	2	4738938	36449468	2170	2		
51	478362143	2	3729692	36449468	2170	2		
51	1438488116	2	1444142	22298268	2883	14	4	
51	1716672009	2	4012670	25001440	1241	9	4	
51	2276048331	2	419572	44485310	2170	14	4	
51	2282480509	2	1620898	23739643	2170	14	4	
51	2307447603	2	6726941	36449468	2170	14	4	
51	2547672284	2	5331976	26625621	1783	6	4	
51	2581217533	4	6726941	7384833	2170	19		
51	2713688274	2	5331976	26625621	1783	14	4	
51	2713689208	2	5331976	26625621	1783	14	4	
51	2836787516	2	5090628	40086346	1260	9	4	
51	2836802248	2	4546329	40086346	1260	9		
51	2902016327	2	2758400	26625621	1783	14	4	
51	3253692447	2	4901401	27263055	921	9	4	
51	3327487000	2	2638992	52595424	353	2	2	
51	3436204000	2	2273717	52595424	353	2	2	
51	3436871000	2	2273717	52595424	353	2	2	
51	3515788878	7	7253671	25001440	1241	9		
51	3515821580	2	7253671	25001440	1241	9		
51	3540962733	2	3112938	36557245	1240	2	1	
51	3790173789	2	6046709	9207517	921	9	4	
51	4176612660	2	2882552	12651967	258	9		
51	4190376877	2	6215465	4902792	1241	9		
51	4211532719	2	6215465	4902792	1241	9		
51	4384837176	2	6056417	2881161	353	13		
51	5069726323	2	4317824	21936682	1240	9		
51	5303940263	2	4991849	41468540	1519	20		
51	5303941313	2	4991849	41468540	1519	20	4	
51	5303941483	2	4991849	41468540	1519	20	4	
51	5417641853	2	2825914	41468540	1519	14	1	
51	5417644611	2	4951395	19367944	1519	14	1	
51	5417645746	2	4951395	19367944	1519	14	4	
51	5425978502	3	2825914	41468540	1519	14	1	
51	5428485853	2	5248003	19367944	1519	9	4	
51	5430831914	3	2363070	19367944	1519	9	1	
51	5507681000	2	399700	19367944	1519	2	2	
51	6002791176	2	348691	41468540	1519	9	4	
51	6464763480	2	3916585	36622996	1240	9	4	
51	6515146431	2	3300509	51209509	2428	2		
51	6985460191	2	5470051	19458122	1416	9	4	
51	6985479361	7	5470051	19458122	1416	9		4349135
51	7119821000	2	5470051	12242701	1240	9	2	
51	7682078870	2	125649	41443819	1950	9		
52	40891354	3	5425396	32671816	359	6	4	
52	219358667	3	5716239	32671816	359	14	4	
52	235376900	2	630321	19486233	818	14	4	
52	236412047	2	630321	14870902	818	14	4	
52	493636753	0	6872864	49623056	359	9		
52	493663260	2	96063	49623056	359	9	4	
52	558414172	2	7285321	49623056	359	14	4	
52	560032179	3	7285321	49623056	359	14	4	
52	1082961000	1	5127674	45453876	2590	9		
52	1163609500	2	3674506	19486233	818	14	4	
52	1164619009	2	3674506	51684666	818	2	4	
52	1164620009	3	3674506	51684666	818	2	4	
52	1183354956	2	1040189	49623056	359	14	4	
52	1183361394	2	1040189	49623056	359	14	4	
52	1183403613	2	5114887	34294033	359	14	4	
52	1199543706	3	630321	52089731	1085	14	4	
52	1270950010	6	5627340	49623056	359	2	5	
52	1271634174	2	5627340	24503027	359	2	4	
52	1272324308	2	5627340	545486	359	2	4	
52	1859816271	2	5716239	32671816	359	2	4	
52	1861915052	2	5716239	49623056	359	9	4	
52	2036246705	2	5129845	49623056	359	9	4	
52	2636843066	2	5716239	24634495	359	14	4	
52	2723865657	3	5885231	25793291	359	9	4	
52	3250185193	2	630321	16205156	359	14	4	
52	3339314850	2	630321	17975357	359	9	4	
52	3928931434	2	5716239	35355143	359	14	4	
52	3939813279	2	630321	19486233	818	9	4	
52	3939814279	3	630321	19486233	818	9	4	
52	5052507119	2	5716239	32671816	359	9	4	
52	5661111125	2	5786031	49623056	359	9	4	
52	5673369639	2	5786031	49623056	359	9	4	
52	5756561838	2	630321	5045692	359	9	4	
52	5839808735	3	4064258	49623056	359	9	4	
52	5859752137	3	630321	13768962	359	9	4	
52	6009282354	3	5403573	34938632	359	9	4	
52	6278647835	2	630321	24379429	818	9	4	
52	6356199368	2	630321	5045692	359	9	4	
52	6609230000	2	630321	13768962	359	9	2	
52	6609237228	3	630321	13768962	359	9	4	
52	6609502656	2	630321	13768962	359	9	4	
52	6609503656	3	630321	13768962	359	9	4	
52	6609857484	2	630321	17975357	359	9	4	
52	6801783000	1	5621125	18081639	359	14		
52	7390560952	2	5716239	51980992	359	9	4	
52	7390572938	3	5716239	51980992	359	9	4	
52	7390623539	3	5716239	20567024	359	9	4	
52	7402970113	2	630321	19486233	818	9	4	
52	7406648637	2	630321	20768619	359	9	4	
52	7577675990	2	3674506	49623056	359	2	4	
53	114270602	2	2537903	46024997	458	9	4	
53	288522511	2	5714001	23098675	3263	2	4	
53	374228230	2	2097515	20373749	1881	9	4	
53	1148591865	3	5714001	42076236	3263	14	4	
53	1726069000	1	36499	11922461	3263	14		
53	1790425681	2	36499	15313056	3263	14	4	
53	1805034679	3	36499	39091482	357	9	4	
53	1889475701	2	477894	11050923	357	9	4	
53	2161091194	2	2057919	11922461	3263	2	4	
53	2228300687	2	3087822	19114475	1881	2	4	
53	2285734019	2	5110260	9163013	947	6	4	
53	2293024366	3	1180188	42663996	1915	6	4	
53	2299049354	2	312735	42839419	547	6	4	
53	2299050354	3	312735	42839419	547	6	4	
53	2311781590	2	3087822	35495554	547	14	4	
53	2317412412	3	5626056	35495554	547	6	4	
53	2323190000	1	6047296	17651569	1915	6		
53	2473977000	1	6135030	19866746	2582	9		
53	2475210232	3	6047296	5281778	3263	9	4	
53	2564823000	1	3004423	26487334	3263	2		
53	3571109769	2	3730933	50782879	3263	14	4	
53	4281822511	2	2977071	38139380	357	14	4	
53	4281890049	3	2977071	13735206	357	14	4	
53	4349418742	2	1383780	49010995	1260	2	4	
53	4708233369	2	5118441	11050923	357	14	4	
53	4754277454	2	1771763	51250217	3263	9	4	
53	4754327879	2	1771763	11408917	458	9	4	
53	4784537239	3	1771763	11408917	458	6	4	
53	4955382816	2	2043508	44202390	357	9	4	
53	5040864355	2	3352456	35563202	2582	9	4	
53	5154591257	2	1135066	40090458	2582	9	4	
53	5156721179	3	4115339	35563202	2582	9	4	
53	5911454439	2	5371502	30268063	947	2	4	
53	5920236135	2	6674455	33783483	3263	9	4	
53	6200368180	2	4100591	31271744	357	2	4	
53	6200368322	2	4100591	31271744	357	2	4	
53	6340316986	2	1394748	11922461	3263	9	4	
53	6340317986	3	1394748	11922461	3263	9	4	
53	6347006000	1	5778485	28697537	357	9		
53	6371487933	2	227700	22665016	357	2	4	
53	6382238031	3	227700	34840346	458	9	4	
53	6896104164	2	7060662	1272674	1881	9	4	
53	6899439000	1	7060662	35618330	357	9		
53	7568340501	2	4263955	19253389	357	9	4	
53	7588178868	2	6858363	37111127	357	9	4	
53	7656064186	2	573576	5182670	357	9	4	
53	7675726207	3	3937651	3650504	2166	9	4	
53	7683470428	3	2854425	3650504	2166	9	4	
53	7735591868	2	5874224	28949252	1551	9	4	
53	7735592868	3	5874224	28949252	1551	9	4	
54	5477914973	2	44364	16083780	1802	14	4	
54	5602937404	2	44364	16083780	1802	20	4	
54	5692183000	1	6591846	2275896	1802	14		
54	5692193884	2	6591846	2275896	1802	14	1	
54	5696524000	1	2118483	2275896	1802	14		
54	5696528321	2	2118483	2275896	1802	14	4	
54	5696547460	2	2118483	2275896	1802	14	1	
54	5696604000	1	2118483	2275896	1802	14		
54	5696607004	2	2118483	2275896	1802	14	1	
54	5696624739	2	2118483	2275896	1802	14	4	
54	5696624778	2	2118483	2275896	1802	14	4	
54	5847934000	1	4580221	49319177	253	14		
54	5847945559	2	4580221	531945	253	14	4	
54	5852508000	1	5025529	39298503	1802	14		
54	5852518080	2	5025529	39298503	1802	14	4	
54	5852521987	2	5025529	39298503	1802	14	4	
54	5858458000	1	4842492	1847380	1562	14		
54	5858964000	1	6084417	40969110	1300	2		
54	5859339234	2	6084417	49879482	1300	14	4	
54	5873689000	1	5191399	5627060	203	9		
54	5878484910	2	792164	31190061	203	14	4	
54	5878504000	2	792164	31190061	203	14	2	
54	5930052000	1	2082052	47056482	1709	2		
54	5930068949	2	2082052	47056482	1709	2	4	
54	5932656000	1	5882931	7937665	2974	2		
54	5933463000	1	5882931	44836429	1121	2		
54	5933470900	2	5882931	44836429	1121	2	1	
54	5933471900	3	5882931	44836429	1121	2	1	
54	5938607648	2	3919180	45882258	1121	9	1	
54	5939995000	1	6069735	45882258	1121	14		
54	5953132418	2	2082052	44368933	1121	9	4	
54	5962972000	1	2082052	32574744	2974	20		
54	6012689252	2	7159338	37058390	3098	14	4	
54	6022839938	2	7248097	27312448	3098	14	4	
54	6025781000	1	7010062	7716725	1121	2		
54	6030682015	2	561097	50666195	2974	14	4	
54	6039316402	2	4643261	13620965	2422	14	1	
54	6039328000	2	4643261	13620965	2422	14	2	
54	6041388000	1	2641419	974981	1709	14		
54	6041391000	2	2641419	974981	1709	14	2	
54	6041398000	2	2641419	5615504	1709	14	2	
54	6426128773	2	4643261	849186	1802	19	4	
55	81854418	3	5906600	2139430	3111	2	4	
55	217012139	2	5588963	3293057	3111	2	4	
55	217013139	3	5588963	3293057	3111	2	4	
55	496183172	2	3711076	2139430	3111	2	4	
55	496597345	2	3711076	2139430	3111	2	4	
55	499677186	2	3711076	35142384	3111	2	4	
55	752960552	2	1285606	26426814	3111	2	4	
55	846428513	3	7185531	29149943	3111	2	4	
55	1419995305	3	5588963	14131934	3111	14	4	
55	2406471564	3	3804720	29149943	3111	19	4	
55	2468670037	3	459670	11905872	3111	14	4	
55	3100294000	1	5588963	52615221	3111	14		
55	3100299194	2	5588963	52615221	3111	14	4	
55	3692722000	1	5588963	46462018	3111	9		
55	3935702000	1	6989468	39320356	3111	14		
55	3935712236	3	6989468	39320356	3111	14	4	
55	3938070087	3	6989468	28000046	3111	14	1	
55	3938912376	2	459670	28000046	3111	14	4	
55	3941262862	2	5588963	52615221	3111	14	4	
55	4010242000	1	6989468	29149943	3111	20		
55	5762277659	2	5588963	51418676	3111	14	4	
55	5923798516	2	2722137	29149943	3111	14	4	
55	6091633154	2	4453144	29149943	3111	20	4	
55	6097759000	1	5588963	22963321	3111	9		
55	6190484000	1	5588963	48379461	203	14		
55	6191096725	2	4688999	9737595	2974	14	4	
55	6195564000	1	5588963	28000046	3111	2		
55	6195569638	2	5588963	28000046	3111	2	4	
55	6220526839	2	4949189	2139430	3111	20	4	
55	6352812598	3	3938554	29149943	3111	14	4	
55	6355174488	2	5588963	48898124	3111	14	4	
55	6387082540	2	5588963	32969324	3111	2	4	
55	6444334429	3	5588963	10580199	835	14	4	
55	6518526461	3	5588963	32891770	3111	9	4	
55	6601914000	1	6741333	29149943	3111	2		
55	6601942553	2	6741333	29149943	3111	2	4	
55	6620071000	1	5588963	43303800	203	14		
55	6870390044	2	5588963	28000046	3111	2	4	
55	6870391044	3	5588963	28000046	3111	2	4	
55	7049044000	1	1023749	2139430	3111	2		
55	7065959420	2	7080269	29149943	3111	9	4	
55	7065960420	3	7080269	29149943	3111	9	4	
55	7135069000	1	265834	6578958	3111	20		
55	7135073572	2	265834	6578958	3111	20	4	
55	7306709992	2	354838	11021199	3111	2	4	
55	7309407000	1	5588963	26781191	3111	2		
55	7312757982	2	5588963	33172068	3111	2	4	
55	7478323000	1	6486124	13298319	3111	6		
55	7746415000	1	5588963	42294216	3111	9		
55	7746874089	2	5588963	13597004	3111	9	4	
56	2402393337	2	6097361	26840721	2319	9	4	
56	2402410021	2	2817313	26840721	2319	9	4	
56	2795913029	2	2817313	26840721	2319	9	4	
56	2802093000	2	6101763	8808218	2319	9	5	
56	2802265000	2	6101763	8808218	2319	9	5	
56	2803270000	1	2862746	20217218	2319	9		
56	2803271827	2	2862746	20217218	2319	9	4	
56	2803293000	2	2862746	20217218	2319	9	5	
56	2895974000	1	6097361	38071670	2319	9		
56	2895983961	2	6097361	38071670	2319	9	4	
56	2897102811	2	6097361	4080094	2319	9	4	
56	2897102990	2	6097361	4080094	2319	9	4	
56	2897103041	2	6097361	4080094	2319	9	4	
56	2897104000	2	6097361	4080094	2319	9	5	
56	2897121010	6	6097361	4080094	2319	9	5	
57	4054161010	6	388509	258285	1752	9	5	
57	4478794000	1	6709249	258285	1752	9		
57	4478794000	1	3789093	258285	1752	9		
57	4561078000	1	2824879	258285	1752	9		
57	5085496797	2	4351960	44307391	1752	9	0	
57	5092831089	2	4351960	7288383	836	9	0	
57	5092832089	3	4351960	7288383	836	9	0	
57	5258541385	2	4351960	258285	1752	9	0	
57	5494023000	1	2382253	28091902	836	2		
57	6281204934	2	6710765	42419263	836	9	0	
57	6281208000	2	6710765	42419263	836	9	2	
57	6464932000	2	6414037	42419263	836	9	2	
57	6464934665	2	6414037	42419263	836	9	0	
57	6464966761	2	6414037	42419263	836	9	0	
57	6470542260	2	2028392	6672267	1370	9	0	
57	6473054071	3	461891	3369648	1370	9	0	
57	6477951386	3	461891	19584520	1370	9	0	
57	6478283000	1	2382253	28548409	1370	9		
57	6478288823	2	2382253	28548409	1370	9	0	
57	7354997251	3	2382253	37461566	1950	9	0	
57	7410647317	3	6035030	51604587	836	9	0	
57	7413222000	1	5060604	42419263	836	9		
58	28569000	1	1963720	31591424	2430	9		
58	206957000	1	1297483	12298263	2430	9		
58	206971000	2	1297483	28888369	2430	9	2	
58	206972000	3	1297483	28888369	2430	9	2	
58	289947000	1	2258003	45360246	1551	2		
58	723548001	2	1297483	31188306	1551	9	1	
58	807172000	2	6599695	26710513	1551	9	2	
58	1539637000	1	6537912	49210635	1370	2		
58	3232679000	1	7162579	35699960	1370	2		
58	4882639000	1	3046060	28888369	2430	14		
58	6257264000	1	7024133	6015551	2430	2		
58	6257278953	3	7024133	6015551	2430	2	0	
58	6346241000	2	7024133	20720870	2430	9	2	
58	6346245401	2	7024133	20720870	2430	9	0	
58	7390035000	2	5954955	21816659	836	9	2	
59	4074972752	2	7128117	48577463	2974	9	4	
59	5008116524	2	5021171	432050	3123	9	1	
59	5196359000	1	6153762	35065874	540	9		
59	5196360501	2	6153762	35065874	540	9	1	
59	5337040000	1	7128117	50989001	540	14		
59	5337048208	2	7128117	50989001	540	14	1	
59	5865826000	1	4981361	35065874	540	9		
59	5938088000	3	505269	20096848	540	9	2	
59	5942346000	1	505269	1643348	540	14		
59	5942352853	2	505269	1643348	540	14	1	
59	5996957000	1	652992	2531061	1709	20		
59	5997108000	2	652992	2531061	1709	20	2	
59	6212251000	2	1413905	432050	3123	14	2	
59	6212433000	2	1413905	432050	3123	14	2	
59	6700714109	2	4119446	432050	3123	9	4	
59	6700722000	2	4119446	432050	3123	9	5	
59	6700797010	6	4119446	432050	3123	9	5	
59	6700910000	2	4119446	432050	3123	9	5	
59	6702058000	2	366928	432050	3123	9	5	
59	6702125000	2	2509417	432050	3123	9	5	
59	6768165000	1	15590	432050	3123	14		
59	6768341000	2	5538047	432050	3123	14	2	
59	6768371010	6	5538047	432050	3123	14	5	
59	6768388010	6	5538047	432050	3123	14	5	
59	6768798010	6	2509417	432050	3123	14	5	
59	6768871000	2	2509417	432050	3123	14		
59	6768872000	2	2509417	432050	3123	14		
59	6769070000	1	2509417	432050	3123	14		
59	6769083000	2	2509417	432050	3123	14		
59	6769084000	2	2509417	432050	3123	14		
59	6769089010	6	2509417	432050	3123	14	5	
59	6776830893	2	4365941	4229865	3123	2	4	
59	6777347257	2	4365941	42340639	3123	2	1	
59	6779758823	2	5682521	20436616	3123	14	1	
59	6787200921	3	5682521	42340639	3123	14	1	
59	6788675000	1	5682521	4229865	3123	2		
59	6788779820	2	5682521	4229865	3123	2	1	
59	6789065209	2	5682521	4229865	3123	2	1	
59	6789829077	2	5040041	4229865	3123	2	1	
59	6789856142	2	5772831	4229865	3123	2	1	
59	6857031000	1	1521308	4229865	3123	9		
59	6857805000	3	1521308	4229865	3123	14	2	
59	6858097000	2	1521308	4229865	3123	14	5	
59	6859158620	2	1521308	12855470	3123	14	1	
59	6859159620	3	1521308	12855470	3123	14	1	
59	6859180231	2	1521308	12855470	3123	14	4	
59	6859217000	2	1521308	12855470	3123	14	2	
59	6859249858	2	1521308	12855470	3123	14	1	
59	6862797000	1	3520779	6647646	3123	14		
59	6862807000	2	3520779	6647646	3123	14	2	
60	232667000	2	5864572	30636508	547	9	2	
60	232689000	2	5864572	38862308	753	9	2	
60	232737000	2	1739671	28907775	547	9	2	
60	232743000	2	1739671	30636508	547	9	2	
60	242705727	2	1102745	30777869	547	9	4	
60	244336000	2	1102745	37090595	2582	9	2	
60	481840000	2	3244737	28907775	547	2	2	
60	481854000	2	3244737	30636508	547	2	2	
60	481914000	2	1303326	28907775	547	2	5	
60	506199000	1	865386	554226	1881	9		
60	920176000	1	2230825	35495554	547	2		
60	945685000	2	1303326	12222502	1881	9	2	
60	1358170000	1	1300898	28907775	547	14		
60	1358172000	2	1300898	28907775	547	14	2	
60	1358211000	1	1300898	28907775	547	14		
60	1515564177	2	6593823	22665016	357	14	1	
60	1515565177	3	6593823	22665016	357	14	1	
60	1709399000	2	1287912	12624160	753	2	2	
60	1892152000	2	2902528	37475646	547	9	2	
60	2069348000	2	6224661	12624160	753	2	2	
60	2070910000	2	6224661	12624160	753	2	2	
60	2070923000	2	6224661	30636508	547	2	2	
60	2071399000	2	6224661	30636508	547	2	2	
60	2071537000	2	2064915	11050923	357	2	2	
60	2071753000	1	2064915	12624160	753	2		
60	2071755000	2	2064915	12624160	753	2	2	
60	2071796000	2	2064915	16558980	547	2	2	
60	2072006000	2	2064915	7205213	1881	2	2	
60	2105848000	2	4518127	30636508	547	14	2	
60	2108846000	1	865386	554226	1881	14		
60	2108850000	2	865386	554226	1881	14	2	
60	2370829000	1	4819114	28907775	547	9		
60	2370877000	2	4819114	37475646	547	9	2	
60	2373677000	2	6898126	28907775	547	2	2	
60	2373733363	2	6898126	28907775	547	2	0	
60	2806603000	1	1469171	28907775	547	9		
60	2806668000	2	5600481	28907775	547	9	2	
60	2806671000	2	5600481	38862308	753	9	2	
60	2928491000	2	5617765	24290363	1881	9	2	
60	6341031110	2	1678736	12624160	753	9	4	
60	6341039000	2	1678736	12624160	753	9		
60	6341040000	2	1678736	12624160	753	9		
60	6557213000	2	1050378	30636508	547	9	2	
60	6996791000	2	5042966	12624160	753	9	2	
60	6996821000	1	2829657	12624160	753	9		
60	6996847000	2	2829657	38862308	753	9	2	
60	6996878000	2	2829657	30636508	547	9	2	
60	6997088000	1	7195956	12624160	753	9		
60	6997116000	2	7195956	11050923	357	9	2	
60	6997138000	2	7195956	11050923	357	9	2	
61	4801388611	2	2283102	21547564	458	9	4	
61	4801402536	7	2283102	21547564	458	9	4	2328307
61	4801428670	2	2283102	9443007	458	9	4	
62	486840885	2	4423072	49218768	2914	14	4	
62	486841885	3	4423072	49218768	2914	14	4	
62	980552021	2	4851332	44163725	921	14	4	
62	1349204000	1	5721346	49218768	2914	2		
62	1349211542	2	5721346	49218768	2914	2	4	
62	1349224250	2	5721346	49218768	2914	2	4	
62	5411532399	2	4304291	49218768	2914	2	4	
62	5411539852	2	4304291	49218768	2914	2	0	
62	5419635754	2	4304291	45524128	2914	14	0	
62	5419636754	3	4304291	45524128	2914	14	0	
63	201750142	3	2578008	10966193	3263	9	0	
63	747637834	2	5326130	21646865	3263	2	4	
63	5068511000	1	256892	21646865	3263	9		
63	5068539242	2	256892	21646865	3263	9	4	
63	5497120000	1	1493532	9498111	1881	9		
63	5577365403	2	3405665	16957764	3263	2	4	
63	5577366403	3	3405665	16957764	3263	2	4	
63	5582932179	2	339644	16957764	3263	14	4	
63	5582933179	3	339644	16957764	3263	14	4	
63	5670164000	1	6709228	16957764	3263	6		
63	6180532000	1	42050	9498111	1881	2		
64	1329252000	1	2988905	10700517	1127	2		
64	1329261000	2	2988905	10700517	1127	2	2	
64	1349494000	2	3726079	49643089	1127	14	2	
64	1355029000	1	6847531	47051380	1802	14		
64	1355051000	2	6847531	47051380	1802	14	2	
64	1357771000	1	2054874	31510760	1816	2		
64	1357778390	2	2054874	31510760	1816	2	1	
64	1363357000	1	3266380	29777422	1816	14		
64	1364584000	2	3266380	31510760	1816	14	2	
64	1365679000	2	3266380	15350947	1816	14	5	
64	1365689000	1	3266380	31510760	1816	14		
64	1365699000	2	3266380	15350947	1816	14	5	
64	1365764000	2	3266380	31510760	1816	14	5	
64	1365897010	6	3266380	31510760	1816	14	5	
64	1369964000	1	4580221	2275896	1802	14		
64	1371421010	6	1486533	45075436	1802	14	5	
64	1425864000	2	6102826	45404884	1127	14	5	
64	1426872000	2	6102826	45404884	1127	14	5	
64	1427020000	2	6102826	45404884	1127	14	5	
64	1427040000	2	6102826	20060956	1127	14	5	
64	1427628000	2	6102826	20060956	1127	14	5	
64	1427841000	2	4875741	20060956	1127	14	5	
65	222238608	3	3999575	40886102	1826	14	0	
65	502533000	1	3999575	18511059	1826	6		
65	502539562	3	3999575	18511059	1826	6	0	
65	641997541	2	6911662	24668674	297	14	0	
65	650451678	3	6288965	23295609	297	14	0	
65	810005180	3	4393635	3278800	297	14	0	
65	1013122000	1	1986662	47223242	1826	6		
65	1013143000	1	1986662	47223242	1826	6		
65	1013148000	2	1986662	47223242	1826	6	2	
65	1013156000	2	1986662	47223242	1826	6	2	
65	1101778000	1	1398106	47223242	1826	9		
65	1146619000	2	1986662	47223242	1826	9	2	
65	1150512393	2	4681272	38469907	174	9	1	
65	1150515450	2	4681272	38469907	174	9	0	
65	1251177335	2	3999575	24668674	297	14	0	
65	1340767180	3	3999575	15279537	297	6	0	
65	1456017000	1	2214452	47223242	1826	9		
65	1540245000	1	3999575	18511059	1826	2		
65	1540253563	3	3999575	18511059	1826	2	0	
65	1601149000	1	3999575	13935059	297	2		
65	1859512474	3	3999575	13110580	1826	2	0	
65	1861299000	1	1933822	13377637	1826	9		
65	1862171614	3	2482344	13377637	1826	9	1	
65	1972923326	2	2482344	25459228	1826	9	4	
65	1972935778	2	6984575	25459228	1826	9	0	
65	1972974000	1	3324988	25459228	1826	9		
65	1972992816	3	3324988	25459228	1826	9	0	
65	1973023619	2	3324988	25459228	1826	9	4	
65	1973269000	1	6984575	25459228	1826	9		
65	2036543336	2	6596108	5792550	297	2	0	
65	2039125366	2	5625373	14005054	297	2	0	
65	2039927151	2	423166	14005054	297	2	0	
65	2039928151	3	423166	14005054	297	2	0	
65	2185756000	2	6911662	7226310	297	19	5	
